N	wl_1gons	wl_1gons_err	am_1gons	am_1gons_err	uf_1gons	uf_1gons_err	wl_2gons	wl_2gons_err	am_2gons	am_2gons_err	uf_2gons	uf_2gons_err	wl_3gons	wl_3gons_err	am_3gons	am_3gons_err	uf_3gons	uf_3gons_err	wl_4gons	wl_4gons_err	am_4gons	am_4gons_err	uf_4gons	uf_4gons_err	wl_5gons	wl_5gons_err	am_5gons	am_5gons_err	uf_5gons	uf_5gons_err	wl_6gons	wl_6gons_err	am_6gons	am_6gons_err	uf_6gons	uf_6gons_err	wl_7gons	wl_7gons_err	am_7gons	am_7gons_err	uf_7gons	uf_7gons_err	wl_8gons	wl_8gons_err	am_8gons	am_8gons_err	uf_8gons	uf_8gons_err	wl_9gons	wl_9gons_err	am_9gons	am_9gons_err	uf_9gons	uf_9gons_err	wl_maxfv	wl_maxfv_err	am_maxfv	am_maxfv_err	uf_maxfv	uf_maxfv_err
39	14.67857055259866	0.012872866951004992	nan	nan	nan	nan	5.834539255843614	0.010528952051104878	nan	nan	nan	nan	5.106251992838047	0.010274123297164423	nan	nan	nan	nan	3.4393809325255695	0.008909936547207956	nan	nan	nan	nan	2.738392484854431	0.007862106192291345	nan	nan	nan	nan	2.054205194868902	0.0068909842957608726	nan	nan	nan	nan	1.601849353707292	0.006094207661697287	nan	nan	nan	nan	1.2367859507983616	0.005333874475687333	nan	nan	nan	nan	0.964435505629001	0.004707340590302625	nan	nan	nan	nan	17.015452159623262	0.02148925138645139	nan	nan	nan	nan
40	14.996215844309024	0.013094399592281938	14.1801	0.026696936135069863	15.0288	0.026164423479220746	5.976508747788481	0.010682415349667025	7.0988	0.02436111360344597	5.9892	0.021429146879892343	5.241399646156871	0.01037505578370548	5.1407	0.020552623944401847	5.2243	0.02072676894742641	3.5178395911146056	0.008995696216500749	3.6373	0.01835469615656985	3.5125	0.01798900705986853	2.820670336150973	0.007995044605091232	2.7075	0.015771948991801867	2.8145	0.016178039899814818	2.1178494200904265	0.0069356464424172645	2.0558	0.01385527466346301	2.1016	0.013842244904638845	1.6541183408688815	0.006160255695350376	1.5787	0.012016681363837522	1.6506	0.012435914280823905	1.267937880872813	0.005397240296984281	1.2136	0.010767427919424397	1.2488	0.010668170227363266	0.9770984863377236	0.004740676121188317	0.9593	0.009292166109148072	0.9865	0.00966704582589738	17.115687045409867	0.021593140072141647	17.4659	0.044915517574664464	17.1138	0.042876158363360846
41	15.366742596810933	0.01318200958219584	nan	nan	nan	nan	6.104979547848238	0.010738592539952949	nan	nan	nan	nan	5.374507066402136	0.010583891446389604	nan	nan	nan	nan	3.5996276973571413	0.008991035024372823	nan	nan	nan	nan	2.8787811987165357	0.008069406879972473	nan	nan	nan	nan	2.1449286011707938	0.00706441551802201	nan	nan	nan	nan	1.6952506919440566	0.006240644462564519	nan	nan	nan	nan	1.2959806010728194	0.005427051659714401	nan	nan	nan	nan	1.0168026061185	0.004827940032991013	nan	nan	nan	nan	17.25850540083768	0.021652057149821193	nan	nan	nan	nan
42	15.734924099369742	0.013289086937594398	nan	nan	nan	nan	6.236187066238321	0.010878165317744645	nan	nan	nan	nan	5.490791377492214	0.010594513837407133	nan	nan	nan	nan	3.688648012359909	0.0091791478044119	nan	nan	nan	nan	2.941020673418839	0.008121030398446213	nan	nan	nan	nan	2.190352404541776	0.007148395190918487	nan	nan	nan	nan	1.722662285111705	0.006283534995683538	nan	nan	nan	nan	1.3263359246634132	0.005519312037618969	nan	nan	nan	nan	1.0360006866615985	0.004859463950916323	nan	nan	nan	nan	17.363293032837138	0.0218098512492206	nan	nan	nan	nan
43	16.078429923122414	0.013513091731798769	nan	nan	nan	nan	6.377735068007096	0.01096735724604921	nan	nan	nan	nan	5.607948945397201	0.010761419003689526	nan	nan	nan	nan	3.7729893554109992	0.009284947676562879	nan	nan	nan	nan	3.0181598659570272	0.008252962433652866	nan	nan	nan	nan	2.251897299428346	0.007195538179616778	nan	nan	nan	nan	1.7569485511531637	0.006335685962460421	nan	nan	nan	nan	1.3608811354228267	0.005570034353794497	nan	nan	nan	nan	1.0528287009658979	0.004922055247477617	nan	nan	nan	nan	17.48832052040213	0.02206584416813561	nan	nan	nan	nan
44	16.44027839043278	0.01357917621311011	nan	nan	nan	nan	6.548252707935108	0.011136618504567214	nan	nan	nan	nan	5.699872567759643	0.010814687417011314	nan	nan	nan	nan	3.852938293388227	0.009336331008548363	nan	nan	nan	nan	3.0661912463853356	0.008347741914213586	nan	nan	nan	nan	2.2916972994167524	0.007255860302423748	nan	nan	nan	nan	1.7986080478361026	0.00641402497388913	nan	nan	nan	nan	1.3970004411116013	0.005618208331686354	nan	nan	nan	nan	1.091261089055531	0.005010552774389335	nan	nan	nan	nan	17.62846150075969	0.02213074191145758	nan	nan	nan	nan
45	16.782897457730204	0.01369813375084879	15.8649	0.02772660814091761	16.7836	0.028040989711492083	6.66529619267729	0.011197650421851462	7.9166	0.025800473716581257	6.6942	0.022962766296768328	5.848266634229413	0.011012488853287428	5.7296	0.021638123393677197	5.8739	0.022190085150805526	3.921639703199124	0.009447720634740975	4.0303	0.01910597265255029	3.8994	0.019204894272033885	3.1454810850261525	0.008375669500925215	3.0668	0.0168105257502554	3.0993	0.01684173242276459	2.360588736163484	0.00736029184464614	2.2963	0.014541342132004184	2.3465	0.014852736279891327	1.844593115192799	0.006462870289028463	1.7704	0.012869669148816532	1.8408	0.013193389860077658	1.4231358715484734	0.005696656147886123	1.3769	0.011449220017101603	1.4374	0.011451992141108027	1.1088188784819366	0.005009680820771965	1.0754	0.009991570647300652	1.1246	0.010225824367746592	17.724534728135264	0.02221288737399697	18.1012	0.04593708584575221	17.7364	0.04499790555125867
46	17.138408896492727	0.01391783320310573	nan	nan	nan	nan	6.811022852254674	0.011345608916584567	nan	nan	nan	nan	5.969571061957717	0.011121585876835162	nan	nan	nan	nan	4.017084198949041	0.009574821542109885	nan	nan	nan	nan	3.203763900769889	0.00849834940391841	nan	nan	nan	nan	2.389685934253941	0.007429187526681916	nan	nan	nan	nan	1.8799706709030917	0.006525107790794107	nan	nan	nan	nan	1.4565073933765122	0.005729054266357888	nan	nan	nan	nan	1.1304167175852378	0.005095452671963904	nan	nan	nan	nan	17.82211902725162	0.022165354119776392	nan	nan	nan	nan
47	17.479450720685627	0.013975683738569666	nan	nan	nan	nan	6.9654509154655235	0.011442852160019033	nan	nan	nan	nan	6.0827327619789635	0.011138459866462872	nan	nan	nan	nan	4.109368913128165	0.009645069418481637	nan	nan	nan	nan	3.259446825087651	0.008600466348162012	nan	nan	nan	nan	2.441225165562914	0.00749278317566031	nan	nan	nan	nan	1.9306096610829762	0.0066493267653527045	nan	nan	nan	nan	1.4763098948188547	0.005814358885473964	nan	nan	nan	nan	1.1633959875340865	0.005121570761316534	nan	nan	nan	nan	17.943172964550058	0.02227707765774588	nan	nan	nan	nan
48	17.832186096465534	0.014155019013347711	nan	nan	nan	nan	7.103397773872291	0.011542835532211361	nan	nan	nan	nan	6.183484670962702	0.011292399066855365	nan	nan	nan	nan	4.195835774262839	0.009743737170385127	nan	nan	nan	nan	3.3467584456160906	0.00863405968257144	nan	nan	nan	nan	2.4954842804139816	0.007569761398015886	nan	nan	nan	nan	1.9606033977738724	0.00671607964738765	nan	nan	nan	nan	1.506419644600664	0.005877944339556912	nan	nan	nan	nan	1.1905145479398556	0.005182021133354867	nan	nan	nan	nan	18.04144698301113	0.022460764621570407	nan	nan	nan	nan
49	18.179776647770126	0.01429874291493308	nan	nan	nan	nan	7.223838836038053	0.01170757350567237	nan	nan	nan	nan	6.3301136225395975	0.01134243947992825	nan	nan	nan	nan	4.275662392642515	0.009868054654370162	nan	nan	nan	nan	3.4072893603561956	0.008720437852590631	nan	nan	nan	nan	2.556701783411596	0.0076177222461867875	nan	nan	nan	nan	1.9970317023916693	0.006738996374214491	nan	nan	nan	nan	1.5422009196856523	0.005936996678341536	nan	nan	nan	nan	1.2075131991922337	0.005254621127258836	nan	nan	nan	nan	18.114936376243886	0.022474107910751266	nan	nan	nan	nan
50	18.5185157954072	0.014477338708672054	17.5059	0.029415922882003943	18.5488	0.029191126322908514	7.3803396809058155	0.011769213773864631	8.7687	0.026784324352128023	7.3599	0.023778923419700906	6.446829889959072	0.011513529509017113	6.3411	0.023172722736010124	6.4887	0.023401009187639765	4.352792686812244	0.009907617008564048	4.4756	0.020190603358988563	4.3206	0.01989023790707391	3.4790334044065387	0.008924036668190164	3.3399	0.01761864918204571	3.469	0.01792941437972808	2.616719358870671	0.007740994055960466	2.562	0.01539466141232083	2.5872	0.015696484192327914	2.031394750386001	0.006801877178531137	1.9636	0.013570095946602587	2.0431	0.013862331658130247	1.5714775874322966	0.005996516890846601	1.5018	0.01174221767810493	1.578	0.012218494178907644	1.225277553121094	0.0052750448839060165	1.1951	0.010648173505348229	1.2204	0.01062931719349837	18.222924784942283	0.022552852384629965	18.6692	0.04738034546096089	18.237	0.046280699000771454
51	18.875338753387535	0.014649219462649972	nan	nan	nan	nan	7.527839369302784	0.011924934703238388	nan	nan	nan	nan	6.587188962798719	0.011662694784428518	nan	nan	nan	nan	4.432027593003203	0.010081400880048318	nan	nan	nan	nan	3.525769894062577	0.008968488954537206	nan	nan	nan	nan	2.6485094850948507	0.007815060636454796	nan	nan	nan	nan	2.0821138211382113	0.006929561268957307	nan	nan	nan	nan	1.6062084257206208	0.006087568015897382	nan	nan	nan	nan	1.25590046809559	0.005356350411153322	nan	nan	nan	nan	18.355186006405518	0.022716855307645778	nan	nan	nan	nan
52	19.234993865030674	0.014783268936867917	nan	nan	nan	nan	7.657079754601227	0.012006848949200366	nan	nan	nan	nan	6.6957300613496935	0.011714093324024673	nan	nan	nan	nan	4.522920245398773	0.010197436466295172	nan	nan	nan	nan	3.590527607361963	0.009012302719337718	nan	nan	nan	nan	2.697030674846626	0.007905251739066812	nan	nan	nan	nan	2.117325153374233	0.006973906229703658	nan	nan	nan	nan	1.6448588957055215	0.006177443055430801	nan	nan	nan	nan	1.2824539877300614	0.005409412527970273	nan	nan	nan	nan	18.424466257668712	0.022918235446625572	nan	nan	nan	nan
53	19.59803030675148	0.014986327511906103	nan	nan	nan	nan	7.802195643097478	0.012135081718596142	nan	nan	nan	nan	6.817349018837341	0.011845260137525793	nan	nan	nan	nan	4.592627158189454	0.010270032851089671	nan	nan	nan	nan	3.6772846722499204	0.009131330337311196	nan	nan	nan	nan	2.7400839944003734	0.007896807338715827	nan	nan	nan	nan	2.147186678782818	0.007036229864156279	nan	nan	nan	nan	1.6614681828228994	0.006166001988971983	nan	nan	nan	nan	1.304860377729204	0.00546269978435705	nan	nan	nan	nan	18.567551636908416	0.02306900092356831	nan	nan	nan	nan
54	19.940143263664016	0.015040918561076038	nan	nan	nan	nan	7.9149004023157685	0.012256295794435785	nan	nan	nan	nan	6.963202826022961	0.012002895073086462	nan	nan	nan	nan	4.681557256402709	0.010299274015679108	nan	nan	nan	nan	3.7417574330291434	0.009166706437290659	nan	nan	nan	nan	2.782528701795702	0.00800992643362058	nan	nan	nan	nan	2.195491119615347	0.007087726733653966	nan	nan	nan	nan	1.6951476793248945	0.006270106007620664	nan	nan	nan	nan	1.3330634873908351	0.005537536443331971	nan	nan	nan	nan	18.601094102639586	0.022949513582501153	nan	nan	nan	nan
55	20.281662961967807	0.01516305074231866	19.2021	0.03081826664496231	20.2988	0.03072184655908565	8.087789149710545	0.012437678041431038	9.5567	0.02853801869436631	8.0759	0.025062999002513627	7.058110847846796	0.012054483123436106	6.9704	0.02401317105257031	7.0539	0.02443316350782273	4.767116930066685	0.010423362374613903	4.8864	0.02118087590256833	4.7843	0.021169254852261562	3.796404406556096	0.009270783360258451	3.6936	0.01843832703907814	3.8063	0.018754147034722748	2.853709177068321	0.00809935143418136	2.7681	0.01603035367669722	2.8242	0.016224963358972493	2.231051075991109	0.007165674921378477	2.1391	0.014288286076363392	2.2405	0.014660353849754107	1.7238330198588143	0.006289153638691631	1.6565	0.012437474623089686	1.7236	0.012702767572462309	1.3573609516597864	0.005549288601749193	1.3061	0.011048089382332132	1.3615	0.011329685564921916	18.693226507731016	0.022960681922075447	19.1999	0.048561239677339406	18.8251	0.04786910275950454
56	20.632210361374987	0.015268125268522236	nan	nan	nan	nan	8.224047595730095	0.012461034325247582	nan	nan	nan	nan	7.200616981686417	0.012073175142869605	nan	nan	nan	nan	4.846366663402213	0.010538246798019483	nan	nan	nan	nan	3.8617422387621194	0.009374049669043568	nan	nan	nan	nan	2.9008911957692685	0.008142150040139141	nan	nan	nan	nan	2.27925766330428	0.0072472844528987685	nan	nan	nan	nan	1.759719909901087	0.006355595087433175	nan	nan	nan	nan	1.3657819998041327	0.005593865838896075	nan	nan	nan	nan	18.82396435216923	0.02293314900678486	nan	nan	nan	nan
57	20.99307431602731	0.015467166030871915	nan	nan	nan	nan	8.370204823419618	0.012672516994644934	nan	nan	nan	nan	7.2987622181836045	0.012235752559587223	nan	nan	nan	nan	4.918144309641927	0.010601828996224798	nan	nan	nan	nan	3.934279679748514	0.009439672446719165	nan	nan	nan	nan	2.9491625325408912	0.008295500948773352	nan	nan	nan	nan	2.3210128198830984	0.0073365352792739875	nan	nan	nan	nan	1.7899454786580873	0.006412641720528996	nan	nan	nan	nan	1.4019598212092932	0.005671950456508442	nan	nan	nan	nan	18.894665749791248	0.02312942833740624	nan	nan	nan	nan
58	21.34089743276582	0.015502867965577993	nan	nan	nan	nan	8.477857299885194	0.012611280416799889	nan	nan	nan	nan	7.455140575001832	0.012359523367902745	nan	nan	nan	nan	4.988299665355774	0.010612203138044033	nan	nan	nan	nan	4.013776594445394	0.009535891048116169	nan	nan	nan	nan	2.9992916290090132	0.008272898419061666	nan	nan	nan	nan	2.3609272332006155	0.0073339553675703965	nan	nan	nan	nan	1.8170448716382912	0.006428029823286945	nan	nan	nan	nan	1.430811695449327	0.005768542627464966	nan	nan	nan	nan	18.962187645032852	0.023081449504327136	nan	nan	nan	nan
59	21.682377496784216	0.01574086711591493	nan	nan	nan	nan	8.647210154600392	0.012824797765160354	nan	nan	nan	nan	7.540397543868165	0.012426599798990082	nan	nan	nan	nan	5.091498191879232	0.0107521387773303	nan	nan	nan	nan	4.071038516612868	0.009532891898778095	nan	nan	nan	nan	3.066087420818872	0.008356700602401415	nan	nan	nan	nan	2.393927626629129	0.007364165441520224	nan	nan	nan	nan	1.8488944979734485	0.006484482226111018	nan	nan	nan	nan	1.4479770890469141	0.005752327788037317	nan	nan	nan	nan	19.04142902215858	0.02315574344317992	nan	nan	nan	nan
60	22.055963862776217	0.01580455675724752	20.8757	0.032277932879910515	22.0049	0.03172802545069592	8.773873763887194	0.012986214067391512	10.3665	0.02987503598324191	8.771	0.02578867774819017	7.667049200341839	0.012580059717221983	7.5408	0.0251565803717437	7.675	0.025132399407935557	5.168233426931999	0.010806655346377097	5.3397	0.021978862368193682	5.1993	0.021988586834992375	4.1323159565376635	0.009684243166815685	4.0035	0.019201270140279784	4.1692	0.019551908755924566	3.0946160419973143	0.008448309713854324	3.0488	0.016921638691332466	3.0899	0.016918681952208924	2.447320229520205	0.0074711002331749364	2.3517	0.014856672272080311	2.4544	0.01509013134469014	1.8774508607007692	0.006515825354420089	1.8155	0.012915338748944995	1.8716	0.01321027418337712	1.4709315101941154	0.005762222690475797	1.3996	0.011539150055355031	1.4937	0.011763334178709707	19.134122817726773	0.023316681494973887	19.7058	0.04963571935612498	19.1282	0.04736661773865646
61	22.387243569464385	0.01603424258541859	nan	nan	nan	nan	8.933979023191299	0.012965027825161164	nan	nan	nan	nan	7.789623536855426	0.012626964370055898	nan	nan	nan	nan	5.261626067700095	0.01090362795878192	nan	nan	nan	nan	4.205752804613924	0.00980280612681303	nan	nan	nan	nan	3.1485654491032538	0.008468735757357803	nan	nan	nan	nan	2.466673156011973	0.0074820512140554764	nan	nan	nan	nan	1.8997882851093861	0.006550573188792438	nan	nan	nan	nan	1.4960455552040492	0.005839934570151156	nan	nan	nan	nan	19.203002944540433	0.02316679083061051	nan	nan	nan	nan
62	22.746021563741333	0.01613586417769337	nan	nan	nan	nan	9.046310231674521	0.013075341674598796	nan	nan	nan	nan	7.928351138634626	0.012806176463244784	nan	nan	nan	nan	5.358515704029015	0.011051599275504097	nan	nan	nan	nan	4.252596777775036	0.009882485472838124	nan	nan	nan	nan	3.1854876514273025	0.00861509281042576	nan	nan	nan	nan	2.515679356541906	0.007643641446963904	nan	nan	nan	nan	1.950704399101922	0.006739583364540757	nan	nan	nan	nan	1.5181466038341023	0.005921054408147901	nan	nan	nan	nan	19.269941526239176	0.02344107709119496	nan	nan	nan	nan
63	23.096100073583518	0.01624753165977676	nan	nan	nan	nan	9.209835663478048	0.013203540051792131	nan	nan	nan	nan	8.035933284277656	0.012843371411219067	nan	nan	nan	nan	5.409713024282561	0.011125589715766703	nan	nan	nan	nan	4.337110620554329	0.009973055319052961	nan	nan	nan	nan	3.257934755948001	0.008645621703565845	nan	nan	nan	nan	2.5553593328427766	0.007666492029703135	nan	nan	nan	nan	1.9723571253372578	0.006728404578496885	nan	nan	nan	nan	1.5459406426293842	0.005952055703411351	nan	nan	nan	nan	19.383173902379202	0.023538242192915067	nan	nan	nan	nan
64	23.460051103139897	0.016358451800493296	nan	nan	nan	nan	9.333988501793524	0.013404755708559368	nan	nan	nan	nan	8.169549407891504	0.013053117796601387	nan	nan	nan	nan	5.491548326863545	0.01127825374828901	nan	nan	nan	nan	4.397400619134195	0.010003191607498862	nan	nan	nan	nan	3.3000098275269028	0.008749589513461052	nan	nan	nan	nan	2.589504201267751	0.007727329949158775	nan	nan	nan	nan	2.0093852881922265	0.006797105044967194	nan	nan	nan	nan	1.5736818829541546	0.006017330603452522	nan	nan	nan	nan	19.475259201022062	0.023629743641682178	nan	nan	nan	nan
65	23.803826215749197	0.016663887362283327	22.4384	0.03368353520638812	23.7803	0.03350497263093944	9.488792890644286	0.013438000796273037	11.2911	0.03078402311264724	9.4816	0.026702923884848247	8.263441125647988	0.013037711681686418	8.1238	0.026115270551920405	8.3136	0.026525186219892975	5.59037274746976	0.01132207943552881	5.7643	0.023075843451540397	5.5984	0.02289086595129158	4.4632436435448035	0.01006822181397333	4.3844	0.02018671999112287	4.4688	0.02013610329731152	3.3461861268822513	0.0088327404944012	3.2556	0.01765012362562937	3.3402	0.017573457144227488	2.6294988891631697	0.007841531228398747	2.5212	0.015277272531443564	2.6189	0.0158463332982744	2.0430510984941987	0.0068368338563891805	1.9592	0.01349346271347722	2.0237	0.013836684248764228	1.5951370032090841	0.0061008488358671896	1.5285	0.01212842838128667	1.6052	0.012153735886549452	19.542088373241175	0.0238244087783031	19.9959	0.05020068046351571	19.5315	0.04740971182152448
66	24.145788123890313	0.01672643944573805	nan	nan	nan	nan	9.607614914184257	0.01357946505516772	nan	nan	nan	nan	8.417833892286447	0.013190568595004028	nan	nan	nan	nan	5.680065101597949	0.011432559743030939	nan	nan	nan	nan	4.526755770368909	0.01016592707977976	nan	nan	nan	nan	3.3900917340698364	0.008880577310577408	nan	nan	nan	nan	2.681224107318998	0.007871666425310434	nan	nan	nan	nan	2.071710396527915	0.006894732261303757	nan	nan	nan	nan	1.6127934503846912	0.006122366561584781	nan	nan	nan	nan	19.583325113434604	0.023770469093537434	nan	nan	nan	nan
67	24.493182703544996	0.016656316838835564	nan	nan	nan	nan	9.788103817686014	0.01347573197550095	nan	nan	nan	nan	8.527171795870666	0.013166199001948493	nan	nan	nan	nan	5.753579080638878	0.011450076690472911	nan	nan	nan	nan	4.590329178028828	0.0101896162733251	nan	nan	nan	nan	3.4516702376314763	0.008901797833094647	nan	nan	nan	nan	2.697190299961044	0.00788621676313728	nan	nan	nan	nan	2.0866283599532527	0.006871160143460741	nan	nan	nan	nan	1.6367841838722244	0.0061221003563744	nan	nan	nan	nan	19.67661667315933	0.023728432387976655	nan	nan	nan	nan
68	24.830020124674814	0.0168521127760613	nan	nan	nan	nan	9.915918126932706	0.013702113330059495	nan	nan	nan	nan	8.662396308840131	0.013357091126028817	nan	nan	nan	nan	5.847911451430815	0.011567425705254451	nan	nan	nan	nan	4.649241643351495	0.010256707475415659	nan	nan	nan	nan	3.5060128601580525	0.009022120565384416	nan	nan	nan	nan	2.738428311981544	0.007938667877534554	nan	nan	nan	nan	2.1287242919550384	0.007012562315112234	nan	nan	nan	nan	1.670519805625092	0.006197193542066031	nan	nan	nan	nan	19.759191086241593	0.02375616221760841	nan	nan	nan	nan
69	25.215412979351033	0.016970117022889825	nan	nan	nan	nan	10.018657817109144	0.013790995115220092	nan	nan	nan	nan	8.796705998033431	0.013469619468155376	nan	nan	nan	nan	5.928294001966568	0.01167263905555979	nan	nan	nan	nan	4.722295968534906	0.010428775634533278	nan	nan	nan	nan	3.5488938053097345	0.009042965669083355	nan	nan	nan	nan	2.7812684365781712	0.008003493974270545	nan	nan	nan	nan	2.141912487708948	0.007027891581984135	nan	nan	nan	nan	1.6858161258603737	0.006229292237503889	nan	nan	nan	nan	19.83571779744346	0.024087239942138884	nan	nan	nan	nan
70	25.55001598740684	0.017095422436987185	24.1808	0.03478923879592638	25.5428	0.034511691004643665	10.191799690090267	0.013941585184202273	12.0576	0.031853543350779646	10.1756	0.02781072570070765	8.893622254470325	0.013432865564204918	8.7759	0.027186171466390786	8.8874	0.027387444641660173	6.027793491895615	0.011839462654422272	6.1468	0.02355302477390112	6.0118	0.023747548841933135	4.7817595985931085	0.010456358358148935	4.6575	0.020470939768364328	4.8402	0.021251973931849237	3.589984504513368	0.009105144169314062	3.5188	0.018237452015015695	3.604	0.01843090882186768	2.8247534249944657	0.008079494381240147	2.7063	0.01595756970844871	2.8016	0.016044430310858653	2.1846668470374104	0.007120344169373035	2.1048	0.013942800866396966	2.1795	0.014213654526545945	1.7185970435595346	0.006250749262506266	1.657	0.012513796386388904	1.7101	0.012737574298115006	19.904124750965394	0.02393949148182601	20.4735	0.051557053591143	19.8884	0.047688306155702354
71	25.922695615535233	0.0173369879342481	nan	nan	nan	nan	10.343743029221503	0.014097575802714372	nan	nan	nan	nan	8.988574119513222	0.013775187467872485	nan	nan	nan	nan	6.082137457555704	0.011873272685949498	nan	nan	nan	nan	4.86412868366917	0.010556519250954471	nan	nan	nan	nan	3.641956031427368	0.009208939636130231	nan	nan	nan	nan	2.849183334572583	0.00816014630155116	nan	nan	nan	nan	2.2266835204600093	0.00719015737888822	nan	nan	nan	nan	1.7349493146950208	0.006350645228274102	nan	nan	nan	nan	19.969539247031996	0.02399142966043093	nan	nan	nan	nan
